130.774 32.780 13.915
130.769 32.783 15.830
130.764 32.787 17.745
130.759 32.790 19.660
130.754 32.793 21.576
130.750 32.797 23.491
130.793 32.739 1.050
130.788 32.743 3.294
130.782 32.747 5.756
130.776 32.751 8.170
130.771 32.754 10.085
130.767 32.757 12.000
130.763 32.760 13.915
130.759 32.763 15.830
130.755 32.766 17.745
130.752 32.769 19.660
130.748 32.772 21.576
130.744 32.775 23.491
130.779 32.721 1.050
130.775 32.724 3.294
130.770 32.728 5.756
130.765 32.731 8.170
130.762 32.734 10.085
130.758 32.737 12.000
130.754 32.739 13.915
130.750 32.742 15.830
130.747 32.745 17.745
130.743 32.748 19.660
130.740 32.751 21.576
130.736 32.754 23.491
130.765 32.703 1.050
130.761 32.706 3.294
130.758 32.709 5.756
130.754 32.711 8.170
130.751 32.714 10.085
130.749 32.716 12.000
130.745 32.719 13.915
130.741 32.722 15.830
130.737 32.725 17.745
130.733 32.728 19.660
130.729 32.731 21.576
130.725 32.735 23.491
130.752 32.685 1.050
130.749 32.687 3.294
130.745 32.690 5.756
130.742 32.692 8.170
130.740 32.694 10.085
130.737 32.696 12.000
130.734 32.699 13.915
130.729 32.703 15.830
130.724 32.706 17.745
130.720 32.710 19.660
130.715 32.713 21.576
130.711 32.717 23.491
130.740 32.665 1.050
130.737 32.668 3.294
130.734 32.670 5.756
130.730 32.673 8.170
130.728 32.675 10.085
130.725 32.677 12.000
130.721 32.680 13.915
130.716 32.684 15.830
130.711 32.688 17.745
130.706 32.692 19.660
130.701 32.696 21.576
130.696 32.700 23.491
130.728 32.646 1.050
130.725 32.649 3.294
130.721 32.651 5.756
130.718 32.654 8.170
130.715 32.656 10.085
130.712 32.659 12.000
130.708 32.662 13.915
130.703 32.666 15.830
130.698 32.670 17.745
130.693 32.674 19.660
130.688 32.677 21.576
130.683 32.682 23.491
130.715 32.627 1.050
130.712 32.630 3.294
130.708 32.633 5.756
130.704 32.636 8.170
130.702 32.638 10.085
130.699 32.640 12.000
130.695 32.644 13.915
130.690 32.647 15.830
130.685 32.651 17.745
130.680 32.655 19.660
130.675 32.659 21.576
130.670 32.663 23.491
